title,movie_id,averagerating,numvotes,ordering,region,year,runtime_minutes,genres,directors,id,production_budget,domestic_gross,foreign_gross,profit,genres_numeric
The Pirates! Band of Misfits,tt1430626,6.7,41958,10,PE,2012,88.0,Animation,Jeff Newitt,34,55000000.0,31051126.0,105092479.0,81143605.0,32
The Pirates! Band of Misfits,tt1430626,6.7,41958,10,PE,2012,88.0,Comedy,Jeff Newitt,34,55000000.0,31051126.0,105092479.0,81143605.0,32
The Prince,tt1085492,4.6,16048,10,CA,2014,93.0,Action,Brian A. Miller,53,18000000.0,0.0,0.0,-18000000.0,14
The Prince,tt1085492,4.6,16048,10,CA,2014,93.0,Thriller,Brian A. Miller,53,18000000.0,0.0,0.0,-18000000.0,14
The Professor and the Madman,tt5932728,7.4,10383,10,HR,2019,124.0,Biography,Farhad Safinia,26,25000000.0,0.0,5227233.0,-19772767.0,201
The Professor and the Madman,tt5932728,7.4,10383,10,HR,2019,124.0,Drama,Farhad Safinia,26,25000000.0,0.0,5227233.0,-19772767.0,201
The Professor and the Madman,tt5932728,7.4,10383,10,HR,2019,124.0,Mystery,Farhad Safinia,26,25000000.0,0.0,5227233.0,-19772767.0,201
The Proposal,tt8106592,5.6,41,1,PL,2018,86.0,Documentary,Jill Magid,79,40000000.0,163958031.0,150751686.0,274709717.0,11
The Purge,tt2184339,5.7,183549,10,US,2013,85.0,Horror,James DeMonaco,67,3000000.0,64473115.0,26793466.0,88266581.0,4
The Purge,tt2184339,5.7,183549,10,US,2013,85.0,Thriller,James DeMonaco,67,3000000.0,64473115.0,26793466.0,88266581.0,4
The Raven,tt1486192,6.4,79578,10,CA,2012,110.0,Crime,James McTeigue,45,26000000.0,16008272.0,14593529.0,4601801.0,143
The Raven,tt1486192,6.4,79578,10,CA,2012,110.0,Mystery,James McTeigue,45,26000000.0,16008272.0,14593529.0,4601801.0,143
The Raven,tt1486192,6.4,79578,10,CA,2012,110.0,Thriller,James McTeigue,45,26000000.0,16008272.0,14593529.0,4601801.0,143
The Resurrection of Gavin Stone,tt4902904,6.2,1562,2,US,2016,91.0,Comedy,Dallas Jenkins,26,2000000.0,2303792.0,0.0,303792.0,77
The Resurrection of Gavin Stone,tt4902904,6.2,1562,2,US,2016,91.0,Drama,Dallas Jenkins,26,2000000.0,2303792.0,0.0,303792.0,77
The Resurrection of Gavin Stone,tt4902904,6.2,1562,2,US,2016,91.0,Family,Dallas Jenkins,26,2000000.0,2303792.0,0.0,303792.0,77
The Return,tt2578550,6.0,6,2,US,2012,69.0,Drama,Gerardo González,43,15000000.0,501752.0,5452134.0,-9046114.0,5
The Revenant,tt3300078,6.0,20,1,US,2012,80.0,Horror,Josh Jones,27,135000000.0,183637894.0,349300408.0,397938302.0,6
The Ridges,tt1781935,2.9,127,1,DE,2011,89.0,Drama,Brandon Landers,59,17300.0,0.0,0.0,-17300.0,17
The Ridges,tt1781935,2.9,127,1,DE,2011,89.0,Horror,Brandon Landers,59,17300.0,0.0,0.0,-17300.0,17
The Ridges,tt1781935,2.9,127,1,DE,2011,89.0,Thriller,Brandon Landers,59,17300.0,0.0,0.0,-17300.0,17
The Road,tt2063008,5.6,1617,2,RU,2011,110.0,Crime,Yam Laranas,94,25000000.0,8114270.0,21092462.0,4206732.0,0
The Road,tt2063008,5.6,1617,2,RU,2011,110.0,Drama,Yam Laranas,94,25000000.0,8114270.0,21092462.0,4206732.0,0
The Road,tt2063008,5.6,1617,2,RU,2011,110.0,Horror,Yam Laranas,94,25000000.0,8114270.0,21092462.0,4206732.0,0
The Roommate,tt1265990,4.9,33062,10,FI,2011,91.0,Drama,Christian E. Christiansen,39,16000000.0,37300107.0,15245600.0,36545707.0,12
The Roommate,tt1265990,4.9,33062,10,FI,2011,91.0,Thriller,Christian E. Christiansen,39,16000000.0,37300107.0,15245600.0,36545707.0,12
The Rover,tt2345737,6.4,40576,10,PL,2014,103.0,Action,David Michôd,47,8500000.0,1109199.0,2071053.0,-5319748.0,21
The Rover,tt2345737,6.4,40576,10,PL,2014,103.0,Crime,David Michôd,47,8500000.0,1109199.0,2071053.0,-5319748.0,21
The Rover,tt2345737,6.4,40576,10,PL,2014,103.0,Drama,David Michôd,47,8500000.0,1109199.0,2071053.0,-5319748.0,21
The Rum Diary,tt0376136,6.2,94787,10,BR,2011,119.0,Comedy,Bruce Robinson,16,45000000.0,13109815.0,8434917.0,-23455268.0,20
The Rum Diary,tt0376136,6.2,94787,10,BR,2011,119.0,Drama,Bruce Robinson,16,45000000.0,13109815.0,8434917.0,-23455268.0,20
The Runaways,tt1017451,6.6,43792,10,RS,2010,106.0,Biography,Floria Sigismondi,57,9500000.0,3573673.0,1704959.0,-4221368.0,85
The Runaways,tt1017451,6.6,43792,10,RS,2010,106.0,Drama,Floria Sigismondi,57,9500000.0,3573673.0,1704959.0,-4221368.0,85
The Runaways,tt1017451,6.6,43792,10,RS,2010,106.0,Music,Floria Sigismondi,57,9500000.0,3573673.0,1704959.0,-4221368.0,85
The Saint,tt5846676,6.4,516,1,LT,2016,96.0,Drama,Andrius Blazevicius,68,90000000.0,61363304.0,108036696.0,79400000.0,5
The Scarlet Letter,tt4700594,6.1,19,1,US,2015,111.0,Drama,Elizabeth Berry,93,50000000.0,10359006.0,0.0,-39640994.0,202
The Scarlet Letter,tt4700594,6.1,19,1,US,2015,111.0,History,Elizabeth Berry,93,50000000.0,10359006.0,0.0,-39640994.0,202
The Secret,tt3596332,6.3,18,1,XWW,2013,89.0,Documentary,Kaf,27,3500000.0,0.0,0.0,-3500000.0,11
The Secret Life of Pets 2,tt5113040,6.6,3467,10,DK,2019,86.0,Adventure,Jonathan del Val,81,80000000.0,63795655.0,49555841.0,33351496.0,32
The Secret Life of Pets 2,tt5113040,6.6,3467,10,DK,2019,86.0,Animation,Jonathan del Val,81,80000000.0,63795655.0,49555841.0,33351496.0,32
The Secret Life of Pets 2,tt5113040,6.6,3467,10,DK,2019,86.0,Comedy,Jonathan del Val,81,80000000.0,63795655.0,49555841.0,33351496.0,32
The Sisterhood of Night,tt1015471,6.2,1888,1,RU,2014,104.0,Drama,Caryn Waechter,94,1000000.0,6870.0,0.0,-993130.0,70
The Sisterhood of Night,tt1015471,6.2,1888,1,RU,2014,104.0,Mystery,Caryn Waechter,94,1000000.0,6870.0,0.0,-993130.0,70
The Sisterhood of Night,tt1015471,6.2,1888,1,RU,2014,104.0,Thriller,Caryn Waechter,94,1000000.0,6870.0,0.0,-993130.0,70
The Sitter,tt4697228,4.0,250,1,GB,2017,97.0,Horror,Simon Richardson,32,25000000.0,30542576.0,8206828.0,13749404.0,6
The Sleepwalker,tt2723576,4.9,632,1,BR,2014,91.0,Drama,Mona Fastvold,2,1100000.0,2636.0,0.0,-1097364.0,5
The Smurfs 2,tt2017020,5.4,34229,10,AT,2013,105.0,Adventure,Raja Gosnell,33,110000000.0,71017784.0,277529739.0,238547523.0,32
The Smurfs 2,tt2017020,5.4,34229,10,AT,2013,105.0,Animation,Raja Gosnell,33,110000000.0,71017784.0,277529739.0,238547523.0,32
The Smurfs 2,tt2017020,5.4,34229,10,AT,2013,105.0,Comedy,Raja Gosnell,33,110000000.0,71017784.0,277529739.0,238547523.0,32
The Snowman,tt1758810,5.1,47890,11,CL,2017,119.0,Crime,Tomas Alfredson,40,35000000.0,6670765.0,36555381.0,8226146.0,30
The Snowman,tt1758810,5.1,47890,11,CL,2017,119.0,Drama,Tomas Alfredson,40,35000000.0,6670765.0,36555381.0,8226146.0,30
The Snowman,tt1758810,5.1,47890,11,CL,2017,119.0,Mystery,Tomas Alfredson,40,35000000.0,6670765.0,36555381.0,8226146.0,30
The Social Network,tt1285016,7.7,568578,10,SI,2010,120.0,Biography,David Fincher,91,40000000.0,96962694.0,127959441.0,184922135.0,132
The Social Network,tt1285016,7.7,568578,10,SI,2010,120.0,Drama,David Fincher,91,40000000.0,96962694.0,127959441.0,184922135.0,132
The Sorcerer's Apprentice,tt0963966,6.1,143862,10,PL,2010,109.0,Action,Jon Turteltaub,44,160000000.0,63150991.0,154835329.0,57986320.0,148
The Sorcerer's Apprentice,tt0963966,6.1,143862,10,PL,2010,109.0,Adventure,Jon Turteltaub,44,160000000.0,63150991.0,154835329.0,57986320.0,148
The Sorcerer's Apprentice,tt0963966,6.1,143862,10,PL,2010,109.0,Family,Jon Turteltaub,44,160000000.0,63150991.0,154835329.0,57986320.0,148
The Sound and the Shadow,tt2190180,7.9,37,1,US,2014,90.0,Comedy,Justin Paul Miller,89,500000.0,0.0,0.0,-500000.0,101
The Sound and the Shadow,tt2190180,7.9,37,1,US,2014,90.0,Mystery,Justin Paul Miller,89,500000.0,0.0,0.0,-500000.0,101
The Sound and the Shadow,tt2190180,7.9,37,1,US,2014,90.0,Thriller,Justin Paul Miller,89,500000.0,0.0,0.0,-500000.0,101
The SpongeBob Movie: Sponge Out of Water,tt2279373,6.0,43560,10,NL,2015,92.0,Adventure,Paul Tibbitt,74,74000000.0,162994032.0,148019149.0,237013181.0,32
The SpongeBob Movie: Sponge Out of Water,tt2279373,6.0,43560,10,NL,2015,92.0,Animation,Paul Tibbitt,74,74000000.0,162994032.0,148019149.0,237013181.0,32
The SpongeBob Movie: Sponge Out of Water,tt2279373,6.0,43560,10,NL,2015,92.0,Comedy,Paul Tibbitt,74,74000000.0,162994032.0,148019149.0,237013181.0,32
The Star,tt4587656,6.1,5159,10,ES,2017,86.0,Adventure,Timothy Reckart,39,20000000.0,40847995.0,21910015.0,42758010.0,32
The Star,tt4587656,6.1,5159,10,ES,2017,86.0,Animation,Timothy Reckart,39,20000000.0,40847995.0,21910015.0,42758010.0,32
The Star,tt4587656,6.1,5159,10,ES,2017,86.0,Comedy,Timothy Reckart,39,20000000.0,40847995.0,21910015.0,42758010.0,32
The Sweeney,tt0857190,6.1,18095,10,DE,2012,112.0,Action,Nick Love,53,4500000.0,26345.0,7974021.0,3500366.0,21
The Sweeney,tt0857190,6.1,18095,10,DE,2012,112.0,Crime,Nick Love,53,4500000.0,26345.0,7974021.0,3500366.0,21
The Sweeney,tt0857190,6.1,18095,10,DE,2012,112.0,Drama,Nick Love,53,4500000.0,26345.0,7974021.0,3500366.0,21
The Tempest,tt1274300,5.4,7073,10,US,2010,110.0,Comedy,Julie Taymor,1,20000000.0,277943.0,0.0,-19722057.0,15
The Tempest,tt1274300,5.4,7073,10,US,2010,110.0,Drama,Julie Taymor,1,20000000.0,277943.0,0.0,-19722057.0,15
The Tempest,tt1274300,5.4,7073,10,US,2010,110.0,Fantasy,Julie Taymor,1,20000000.0,277943.0,0.0,-19722057.0,15
The Thing,tt0905372,6.2,111900,10,RO,2011,103.0,Horror,Matthijs van Heijningen Jr.,77,38000000.0,16999934.0,10573144.0,-10426922.0,199
The Thing,tt0905372,6.2,111900,10,RO,2011,103.0,Mystery,Matthijs van Heijningen Jr.,77,38000000.0,16999934.0,10573144.0,-10426922.0,199
The Thing,tt0905372,6.2,111900,10,RO,2011,103.0,Sci-Fi,Matthijs van Heijningen Jr.,77,38000000.0,16999934.0,10573144.0,-10426922.0,199
The Three Musketeers,tt3274666,3.7,213,2,DE,2013,112.0,Adventure,Sergey Zhigunov,77,90000000.0,20377913.0,119500000.0,49877913.0,203
The Three Stooges,tt0383010,5.1,28570,10,CO,2012,92.0,Comedy,Bobby Farrelly,4,30000000.0,44338224.0,9714025.0,24052249.0,87
The Three Stooges,tt0383010,5.1,28570,10,CO,2012,92.0,Family,Bobby Farrelly,4,30000000.0,44338224.0,9714025.0,24052249.0,87
The Timber,tt2215673,4.9,1292,2,US,2015,81.0,Action,Anthony O'Brien,85,2100000.0,0.0,0.0,-2100000.0,10
The Timber,tt2215673,4.9,1292,2,US,2015,81.0,Adventure,Anthony O'Brien,85,2100000.0,0.0,0.0,-2100000.0,10
The Timber,tt2215673,4.9,1292,2,US,2015,81.0,Drama,Anthony O'Brien,85,2100000.0,0.0,0.0,-2100000.0,10
The To Do List,tt1758795,5.8,34524,10,IT,2013,104.0,Comedy,Maggie Carey,77,1500000.0,3491669.0,637159.0,2628828.0,24
The To Do List,tt1758795,5.8,34524,10,IT,2013,104.0,Romance,Maggie Carey,77,1500000.0,3491669.0,637159.0,2628828.0,24
The Tourist,tt1243957,6.0,206714,10,UA,2010,103.0,Action,Florian Henckel von Donnersmarck,85,100000000.0,67631157.0,211100212.0,178731369.0,162
The Tourist,tt1243957,6.0,206714,10,UA,2010,103.0,Adventure,Florian Henckel von Donnersmarck,85,100000000.0,67631157.0,211100212.0,178731369.0,162
The Tourist,tt1243957,6.0,206714,10,UA,2010,103.0,Thriller,Florian Henckel von Donnersmarck,85,100000000.0,67631157.0,211100212.0,178731369.0,162
The Tree of Life,tt0478304,6.8,156266,10,HU,2011,139.0,Drama,Terrence Malick,24,35000000.0,13305665.0,48416161.0,26721826.0,37
The Tree of Life,tt0478304,6.8,156266,10,HU,2011,139.0,Fantasy,Terrence Malick,24,35000000.0,13305665.0,48416161.0,26721826.0,37
The Upside,tt1987680,6.7,24169,10,US,2017,126.0,Comedy,Neil Burger,85,37500000.0,108235497.0,10789039.0,81524536.0,20
The Upside,tt1987680,6.7,24169,10,US,2017,126.0,Drama,Neil Burger,85,37500000.0,108235497.0,10789039.0,81524536.0,20
The Vatican Exorcisms,tt3043194,2.5,413,1,IT,2013,76.0,Horror,Joe Marino,8,1100000.0,0.0,0.0,-1100000.0,6
The Veil,tt3533916,4.8,6895,10,GR,2016,93.0,Horror,Phil Joanou,64,4000000.0,0.0,0.0,-4000000.0,6
The Virginity Hit,tt1695994,4.6,3696,10,HU,2010,86.0,Comedy,Andrew Gurland,44,2000000.0,636706.0,0.0,-1363294.0,25
The Visit,tt1605776,8.3,7,1,FR,2010,90.0,Comedy,Richard Dailey,56,5000000.0,65206105.0,33471711.0,93677816.0,36
The Visit,tt1605776,8.3,7,1,FR,2010,90.0,Drama,Richard Dailey,56,5000000.0,65206105.0,33471711.0,93677816.0,36
The Visit,tt1605776,8.3,7,1,FR,2010,90.0,Romance,Richard Dailey,56,5000000.0,65206105.0,33471711.0,93677816.0,36
The Visitor,tt3545626,6.0,6,1,CH,2014,74.0,Adventure,Katarina Schroeter,2,4000000.0,9427026.0,9747791.0,15174817.0,169
The Visitor,tt3545626,6.0,6,1,CH,2014,74.0,Documentary,Katarina Schroeter,2,4000000.0,9427026.0,9747791.0,15174817.0,169
The Visitor,tt3545626,6.0,6,1,CH,2014,74.0,Drama,Katarina Schroeter,2,4000000.0,9427026.0,9747791.0,15174817.0,169
The Vow,tt1606389,6.8,173629,10,CZ,2012,104.0,Drama,Michael Sucsy,42,30000000.0,125014030.0,72604130.0,167618160.0,13
The Vow,tt1606389,6.8,173629,10,CZ,2012,104.0,Romance,Michael Sucsy,42,30000000.0,125014030.0,72604130.0,167618160.0,13
The Walking Deceased,tt3499458,3.5,2914,1,HU,2015,88.0,Comedy,Scott Dow,96,2000000.0,0.0,0.0,-2000000.0,99
The Walking Deceased,tt3499458,3.5,2914,1,HU,2015,88.0,Horror,Scott Dow,96,2000000.0,0.0,0.0,-2000000.0,99
The Wall,tt1455256,9.2,8,1,US,2010,78.0,Documentary,Ricardo Martinez,29,3000000.0,1803064.0,2692198.0,1495262.0,11
The Warrior's Way,tt1032751,6.3,24271,10,PL,2010,100.0,Action,Sngmoo Lee,65,42000000.0,5666340.0,2847985.0,-33485675.0,204
The Warrior's Way,tt1032751,6.3,24271,10,PL,2010,100.0,Fantasy,Sngmoo Lee,65,42000000.0,5666340.0,2847985.0,-33485675.0,204
The Warrior's Way,tt1032751,6.3,24271,10,PL,2010,100.0,Western,Sngmoo Lee,65,42000000.0,5666340.0,2847985.0,-33485675.0,204
The Watcher,tt8063826,4.4,554,1,GB,2018,97.0,Horror,Scott Jeffrey,77,33000000.0,28946615.0,18321214.0,14267829.0,39
The Watcher,tt8063826,4.4,554,1,GB,2018,97.0,Mystery,Scott Jeffrey,77,33000000.0,28946615.0,18321214.0,14267829.0,39
The Watcher,tt8063826,4.4,554,1,GB,2018,97.0,Thriller,Scott Jeffrey,77,33000000.0,28946615.0,18321214.0,14267829.0,39
The Water Diviner,tt3007512,7.1,66595,10,IL,2014,111.0,Drama,Russell Crowe,4,22500000.0,4200117.0,26854610.0,8554727.0,57
The Water Diviner,tt3007512,7.1,66595,10,IL,2014,111.0,History,Russell Crowe,4,22500000.0,4200117.0,26854610.0,8554727.0,57
The Water Diviner,tt3007512,7.1,66595,10,IL,2014,111.0,War,Russell Crowe,4,22500000.0,4200117.0,26854610.0,8554727.0,57
The Way Way Back,tt1727388,7.4,132642,10,HU,2013,103.0,Comedy,Nat Faxon,83,5000000.0,21502690.0,5351120.0,21853810.0,20
The Way Way Back,tt1727388,7.4,132642,10,HU,2013,103.0,Drama,Nat Faxon,83,5000000.0,21502690.0,5351120.0,21853810.0,20
The Wedding Ringer,tt0884732,6.7,66893,10,RU,2015,101.0,Comedy,Jeremy Garelick,73,23000000.0,64460211.0,15711385.0,57171596.0,25
The Wicked Within,tt1943014,4.5,1123,1,DE,2015,84.0,Horror,Jay Alaimo,88,1200000.0,0.0,0.0,-1200000.0,6
The Witch,tt4263482,6.8,154278,10,PL,2015,92.0,Horror,Robert Eggers,94,3500000.0,25138705.0,15315815.0,36954520.0,130
The Witch,tt4263482,6.8,154278,10,PL,2015,92.0,Mystery,Robert Eggers,94,3500000.0,25138705.0,15315815.0,36954520.0,130
The Wolf of Wall Street,tt0993846,8.2,1035358,10,LT,2013,180.0,Biography,Martin Scorsese,76,100000000.0,116900694.0,272969720.0,289870414.0,61
The Wolf of Wall Street,tt0993846,8.2,1035358,10,LT,2013,180.0,Crime,Martin Scorsese,76,100000000.0,116900694.0,272969720.0,289870414.0,61
The Wolf of Wall Street,tt0993846,8.2,1035358,10,LT,2013,180.0,Drama,Martin Scorsese,76,100000000.0,116900694.0,272969720.0,289870414.0,61
The Word,tt3509804,4.9,344,2,DE,2014,97.0,Drama,Anna Kazejak,33,200000.0,3648.0,0.0,-196352.0,12
The Word,tt3509804,4.9,344,2,DE,2014,97.0,Thriller,Anna Kazejak,33,200000.0,3648.0,0.0,-196352.0,12
The Words,tt1840417,7.1,70308,10,BG,2012,102.0,Drama,Lee Sternthal,46,6000000.0,11494838.0,4874870.0,10369708.0,82
The Words,tt1840417,7.1,70308,10,BG,2012,102.0,Mystery,Lee Sternthal,46,6000000.0,11494838.0,4874870.0,10369708.0,82
The Words,tt1840417,7.1,70308,10,BG,2012,102.0,Romance,Lee Sternthal,46,6000000.0,11494838.0,4874870.0,10369708.0,82
The World's End,tt1213663,7.0,235308,11,CA,2013,109.0,Action,Edgar Wright,76,20000000.0,26004851.0,21503654.0,27508505.0,46
The World's End,tt1213663,7.0,235308,11,CA,2013,109.0,Comedy,Edgar Wright,76,20000000.0,26004851.0,21503654.0,27508505.0,46
The World's End,tt1213663,7.0,235308,11,CA,2013,109.0,Sci-Fi,Edgar Wright,76,20000000.0,26004851.0,21503654.0,27508505.0,46
The Young Messiah,tt1002563,5.6,2882,10,HR,2016,111.0,Drama,Cyrus Nowrasteh,17,16800000.0,6469813.0,843884.0,-9486303.0,37
The Young Messiah,tt1002563,5.6,2882,10,HR,2016,111.0,Fantasy,Cyrus Nowrasteh,17,16800000.0,6469813.0,843884.0,-9486303.0,37
The Young and Prodigious T.S. Spivet,tt1981107,7.1,15372,10,DK,2013,105.0,Action,Jean-Pierre Jeunet,82,33000000.0,176847.0,180840.0,-32642313.0,42
The Young and Prodigious T.S. Spivet,tt1981107,7.1,15372,10,DK,2013,105.0,Adventure,Jean-Pierre Jeunet,82,33000000.0,176847.0,180840.0,-32642313.0,42
The Young and Prodigious T.S. Spivet,tt1981107,7.1,15372,10,DK,2013,105.0,Comedy,Jean-Pierre Jeunet,82,33000000.0,176847.0,180840.0,-32642313.0,42
Theresa Is a Mother,tt1989646,6.8,53,1,US,2012,105.0,Comedy,Darren Press,40,200000.0,0.0,0.0,-200000.0,133
Theresa Is a Mother,tt1989646,6.8,53,1,US,2012,105.0,Drama,Darren Press,40,200000.0,0.0,0.0,-200000.0,133
Theresa Is a Mother,tt1989646,6.8,53,1,US,2012,105.0,Music,Darren Press,40,200000.0,0.0,0.0,-200000.0,133
They Will Have to Kill Us First,tt4333662,7.3,112,2,GB,2015,100.0,Documentary,Johanna Schwartz,16,600000.0,0.0,7943.0,-592057.0,11
This Is Martin Bonner,tt1798291,6.6,846,1,US,2013,83.0,Drama,Chad Hartigan,29,42000.0,0.0,0.0,-42000.0,5
Thoroughbreds,tt5649108,6.7,25098,10,FR,2017,92.0,Comedy,Cory Finley,47,5000000.0,3072605.0,114697.0,-1812698.0,18
Thoroughbreds,tt5649108,6.7,25098,10,FR,2017,92.0,Crime,Cory Finley,47,5000000.0,3072605.0,114697.0,-1812698.0,18
Thoroughbreds,tt5649108,6.7,25098,10,FR,2017,92.0,Drama,Cory Finley,47,5000000.0,3072605.0,114697.0,-1812698.0,18
Three Kings,tt1609986,6.8,5,1,AU,2010,65.0,Biography,D. Tattersall,22,48000000.0,60652036.0,47100000.0,59752036.0,205
Three Kings,tt1609986,6.8,5,1,AU,2010,65.0,Documentary,D. Tattersall,22,48000000.0,60652036.0,47100000.0,59752036.0,205
Three Kings,tt1609986,6.8,5,1,AU,2010,65.0,Sport,D. Tattersall,22,48000000.0,60652036.0,47100000.0,59752036.0,205
Tiger Orange,tt2866824,6.6,1053,2,RU,2014,75.0,Drama,Wade Gasque,99,100000.0,0.0,0.0,-100000.0,5
Tim and Eric's Billion Dollar Movie,tt1855401,5.4,9004,1,BR,2012,93.0,Comedy,Eric Wareheim,44,3000000.0,201436.0,22216.0,-2776348.0,25
Tiny Furniture,tt1570989,6.2,13397,1,IL,2010,98.0,Comedy,Lena Dunham,18,50000.0,391674.0,32475.0,374149.0,36
Tiny Furniture,tt1570989,6.2,13397,1,IL,2010,98.0,Drama,Lena Dunham,18,50000.0,391674.0,32475.0,374149.0,36
Tiny Furniture,tt1570989,6.2,13397,1,IL,2010,98.0,Romance,Lena Dunham,18,50000.0,391674.0,32475.0,374149.0,36
Tomb Raider,tt1365519,6.3,163560,10,HU,2018,119.0,Action,Roar Uthaug,70,90000000.0,58250803.0,215226698.0,183477501.0,79
Tomb Raider,tt1365519,6.3,163560,10,HU,2018,119.0,Adventure,Roar Uthaug,70,90000000.0,58250803.0,215226698.0,183477501.0,79
Tomb Raider,tt1365519,6.3,163560,10,HU,2018,119.0,Fantasy,Roar Uthaug,70,90000000.0,58250803.0,215226698.0,183477501.0,79
Tomorrowland,tt1964418,6.4,161343,10,MX,2015,130.0,Action,Brad Bird,23,170000000.0,93436322.0,113191196.0,36627518.0,148
Tomorrowland,tt1964418,6.4,161343,10,MX,2015,130.0,Adventure,Brad Bird,23,170000000.0,93436322.0,113191196.0,36627518.0,148
Tomorrowland,tt1964418,6.4,161343,10,MX,2015,130.0,Family,Brad Bird,23,170000000.0,93436322.0,113191196.0,36627518.0,148
Tooth Fairy,tt0808510,5.0,37939,11,CA,2010,101.0,Comedy,Michael Lembeck,23,48000000.0,60022256.0,52588130.0,64610386.0,206
Tooth Fairy,tt0808510,5.0,37939,11,CA,2010,101.0,Family,Michael Lembeck,23,48000000.0,60022256.0,52588130.0,64610386.0,206
Tooth Fairy,tt0808510,5.0,37939,11,CA,2010,101.0,Fantasy,Michael Lembeck,23,48000000.0,60022256.0,52588130.0,64610386.0,206
Top Five,tt2784678,6.4,24744,10,US,2014,102.0,Comedy,Chris Rock,80,12000000.0,25317379.0,684362.0,14001741.0,24
Top Five,tt2784678,6.4,24744,10,US,2014,102.0,Romance,Chris Rock,80,12000000.0,25317379.0,684362.0,14001741.0,24
Top Spin,tt4219836,6.9,513,1,US,2014,80.0,Documentary,Sara Newens,61,150000.0,5858.0,0.0,-144142.0,11
Total Recall,tt1386703,6.3,228460,10,ES,2012,118.0,Action,Len Wiseman,79,125000000.0,58877969.0,152978119.0,86856088.0,84
Total Recall,tt1386703,6.3,228460,10,ES,2012,118.0,Adventure,Len Wiseman,79,125000000.0,58877969.0,152978119.0,86856088.0,84
Total Recall,tt1386703,6.3,228460,10,ES,2012,118.0,Mystery,Len Wiseman,79,125000000.0,58877969.0,152978119.0,86856088.0,84
Tracker,tt1414378,6.5,3460,1,HU,2010,102.0,Action,Ian Sharp,4,6500000.0,0.0,3149.0,-6496851.0,10
Tracker,tt1414378,6.5,3460,1,HU,2010,102.0,Adventure,Ian Sharp,4,6500000.0,0.0,3149.0,-6496851.0,10
Tracker,tt1414378,6.5,3460,1,HU,2010,102.0,Drama,Ian Sharp,4,6500000.0,0.0,3149.0,-6496851.0,10
Traffic,tt1821682,8.0,3551,1,RU,2011,122.0,Action,Rajesh Pillai,16,48000000.0,124107476.0,84192524.0,160300000.0,84
Traffic,tt1821682,8.0,3551,1,RU,2011,122.0,Adventure,Rajesh Pillai,16,48000000.0,124107476.0,84192524.0,160300000.0,84
Traffic,tt1821682,8.0,3551,1,RU,2011,122.0,Mystery,Rajesh Pillai,16,48000000.0,124107476.0,84192524.0,160300000.0,84
Trance,tt1111235,4.6,77,1,US,2010,83.0,Horror,Hans Rodionoff,71,16000000.0,2322593.0,20271459.0,6594052.0,6
Transcendence,tt2209764,6.3,204481,10,SK,2014,119.0,Action,Wally Pfister,2,100000000.0,23022309.0,80016949.0,3039258.0,98
Transcendence,tt2209764,6.3,204481,10,SK,2014,119.0,Drama,Wally Pfister,2,100000000.0,23022309.0,80016949.0,3039258.0,98
Transcendence,tt2209764,6.3,204481,10,SK,2014,119.0,Sci-Fi,Wally Pfister,2,100000000.0,23022309.0,80016949.0,3039258.0,98
Transformers: Dark of the Moon,tt1399103,6.2,366409,10,RS,2011,154.0,Action,Michael Bay,64,195000000.0,352390543.0,771400000.0,928790543.0,47
Transformers: Dark of the Moon,tt1399103,6.2,366409,10,RS,2011,154.0,Adventure,Michael Bay,64,195000000.0,352390543.0,771400000.0,928790543.0,47
